NTA Experiment Summary File,
Created with NTA 3.3 - Sample Assistant Dev Build 3.3.203,
,
[Experiment Details],,
Software Version,NTA 3.3 - Sample Assistant Dev Build 3.3.203,
Experiment Name,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-07-28.nano,
Operator Name,MG,
Time Captured,11:07:28  07/05/2021,
Sample Description,d200,
Pre-treatment,,
Diluent,PBS,
Remarks,,
,,
,,,,,
Filename:,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-07-57,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-09-13,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-10-35,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-18-19,Milieu diff MPC28 NS 2 (D6) d200 2021-05-07 11-20-54,
,,,,,,
[Conditions],,,,,,
Temperature/C,22.000,22.000,22.000,22.000,22.000,
Viscosity/cP,0.952941,0.952941,0.952941,0.952941,0.952941,
Camera Type,sCMOS,sCMOS,sCMOS,sCMOS,sCMOS,
Laser Type,Unknown,Unknown,Unknown,Unknown,Unknown,
Camera Level,16,16,16,16,16,
Slider Shutter,1300,1300,1300,1300,1300,
Slider Gain,512,512,512,512,512,
Shutter/ms,32.500000,32.500000,32.500000,32.500000,32.500000,
Camera Histogram Upper Limit,2470,2470,2470,2470,2470,
Camera Histogram Lower Limit,0,0,0,0,0,
Frame rate/fps,24.982500,24.982500,24.982500,24.982500,24.982500,
Syringe Pump Speed/AU,50,50,50,50,50,
,,,,,,
[Settings],,,,,,
Detection Threshold,5,5,5,5,5,
Max Jump Mode,Auto,Auto,Auto,Auto,Auto,
Max Jump Distance,17.4211,18.8897,16.3149,21.1750,15.0451,
Blur,Auto,Auto,Auto,Auto,Auto,
Min Track Length,Auto,Auto,Auto,Auto,Auto,
First frame,0,0,0,0,0,
Total frames analysed,1498,1498,1498,1498,1498,
,,,,,,
[Exclusion Regions]
No Exclusion Regions Used,,,,,,

[Results],,,,,,Average,Standard Error,
428.5,0,0,0,0,0,0,0,
429.5,0,0,0,0,0,0,0,
430.5,0,0,0,0,0,0,0,
431.5,0,0,0,0,0,0,0,
432.5,0,0,0,0,0,0,0,
433.5,0,0,0,0,0,0,0,
434.5,0,0,0,0,0,0,0,
435.5,0,0,0,0,0,0,0,
436.5,0,0,0,0,0,0,0,
437.5,0,0,0,0,0,0,0,
438.5,0,0,0,0,0,0,0,
439.5,0,0,0,0,0,0,0,
440.5,0,0,0,0,0,0,0,
441.5,0,0,0,0,0,0,0,
442.5,0,0,0,0,0,0,0,
443.5,0,0,0,0,0,0,0,
444.5,0,0,0,0,0,0,0,
445.5,0,0,0,0,0,0,0,
446.5,0,0,0,0,0,0,0,
447.5,0,0,0,0,0,0,0,
448.5,0,0,0,0,0,0,0,
449.5,0,0,0,0,0,0,0,
450.5,0,0,0,0,0,0,0,
451.5,0,0,0,0,0,0,0,
452.5,0,0,0,0,0,0,0,
453.5,0,0,0,0,0,0,0,
454.5,0,0,0,0,0,0,0,
455.5,0,0,0,0,0,0,0,
456.5,0,0,0,0,0,0,0,
457.5,0,0,0,0,0,0,0,
458.5,0,0,0,0,0,0,0,
459.5,0,0,0,0,0,0,0,
460.5,0,0,0,0,0,0,0,
461.5,0,0,0,0,0,0,0,
462.5,0,0,0,0,0,0,0,
463.5,0,0,0,0,0,0,0,
464.5,0,0,0,0,0,0,0,
465.5,0,0,0,0,0,0,0,
466.5,0,0,0,0,0,0,0,
467.5,0,0,0,0,0,0,0,
468.5,0,0,0,0,0,0,0,
469.5,0,0,0,0,0,0,0,
470.5,0,0,0,0,0,0,0,
471.5,0,0,0,0,0,0,0,
472.5,0,0,0,0,0,0,0,
473.5,0,0,0,0,0,0,0,
474.5,0,0,0,0,0,0,0,
475.5,0,0,0,0,0,0,0,
476.5,0,0,0,0,0,0,0,
477.5,0,0,0,0,0,0,0,
478.5,0,0,0,0,0,0,0,
479.5,0,0,0,0,0,0,0,
480.5,0,0,0,0,0,0,0,
481.5,0,0,0,0,0,0,0,
482.5,0,0,0,0,0,0,0,
483.5,0,0,0,0,0,0,0,
484.5,0,0,0,0,0,0,0,
485.5,0,0,0,0,0,0,0,
486.5,0,0,0,0,0,0,0,
487.5,0,0,0,0,0,0,0,
488.5,0,0,0,0,0,0,0,
489.5,0,0,0,0,0,0,0,
490.5,0,0,0,0,0,0,0,
491.5,0,0,0,0,0,0,0,
492.5,0,0,0,0,0,0,0,
493.5,0,0,0,0,0,0,0,
494.5,0,0,0,0,0,0,0,
495.5,0,0,0,0,0,0,0,
496.5,0,0,0,0,0,0,0,
497.5,0,0,0,0,0,0,0,
498.5,0,0,0,0,0,0,0,
499.5,0,0,0,0,0,0,0,
500.5,0,0,0,0,0,0,0,
501.5,0,0,0,0,0,0,0,
502.5,0,0,0,0,0,0,0,
503.5,0,0,0,0,0,0,0,
504.5,0,0,0,0,0,0,0,
505.5,0,0,0,0,0,0,0,
506.5,0,0,0,0,0,0,0,
507.5,0,0,0,0,0,0,0,
508.5,0,0,0,0,0,0,0,
509.5,0,0,0,0,0,0,0,
510.5,0,0,0,0,0,0,0,
511.5,0,0,0,0,0,0,0,
512.5,0,0,0,0,0,0,0,
513.5,0,0,0,0,0,0,0,
514.5,0,0,0,0,0,0,0,
515.5,0,0,0,0,0,0,0,
516.5,0,0,0,0,0,0,0,
517.5,0,0,0,0,0,0,0,
518.5,0,0,0,0,0,0,0,
519.5,0,0,0,0,0,0,0,
520.5,0,0,0,0,0,0,0,
521.5,0,0,0,0,0,0,0,
522.5,0,0,0,0,0,0,0,
523.5,0,0,0,0,0,0,0,
524.5,0,0,0,0,0,0,0,
525.5,0,0,0,0,0,0,0,
526.5,0,0,0,0,0,0,0,
527.5,0,0,0,0,0,0,0,
528.5,0,0,0,0,0,0,0,
529.5,0,0,0,0,0,0,0,
530.5,0,0,0,0,0,0,0,
531.5,0,0,0,0,0,0,0,
532.5,0,0,0,0,0,0,0,
533.5,0,0,0,0,0,0,0,
534.5,0,0,0,0,0,0,0,
535.5,0,0,0,0,0,0,0,
536.5,0,0,0,0,0,0,0,
537.5,0,0,0,0,0,0,0,
538.5,0,0,0,0,0,0,0,
539.5,0,0,0,0,0,0,0,
540.5,0,0,0,0,0,0,0,
541.5,0,0,0,0,0,0,0,
542.5,0,0,0,0,0,0,0,
543.5,0,0,0,0,0,0,0,
544.5,0,0,0,0,0,0,0,
545.5,0,0,0,0,0,0,0,
546.5,0,0,0,0,0,0,0,
547.5,0,0,0,0,0,0,0,
548.5,0,0,0,0,0,0,0,
549.5,0,0,0,0,0,0,0,
550.5,0,0,0,0,0,0,0,
551.5,0,0,0,0,0,0,0,
552.5,0,0,0,0,0,0,0,
553.5,0,0,0,0,0,0,0,
554.5,0,0,0,0,0,0,0,
555.5,0,0,0,0,0,0,0,
556.5,0,0,0,0,0,0,0,
557.5,0,0,0,0,0,0,0,
558.5,0,0,0,0,0,0,0,
559.5,0,0,0,0,0,0,0,
560.5,0,0,0,0,0,0,0,
561.5,0,0,0,0,0,0,0,
562.5,0,0,0,0,0,0,0,
563.5,0,0,0,0,0,0,0,
564.5,0,0,0,0,0,0,0,
565.5,0,0,0,0,0,0,0,
566.5,0,0,0,0,0,0,0,
567.5,0,0,0,0,0,0,0,
568.5,0,0,0,0,0,0,0,
569.5,0,0,0,0,0,0,0,
570.5,0,0,0,0,0,0,0,
571.5,0,0,0,0,0,0,0,
572.5,0,0,0,0,0,0,0,
573.5,0,0,0,0,0,0,0,
574.5,0,0,0,0,0,0,0,
575.5,0,0,0,0,0,0,0,
576.5,0,0,0,0,0,0,0,
577.5,0,0,0,0,0,0,0,
578.5,0,0,0,0,0,0,0,
579.5,0,0,0,0,0,0,0,
580.5,0,0,0,0,0,0,0,
581.5,0,0,0,0,0,0,0,
582.5,0,0,0,0,0,0,0,
583.5,0,0,0,0,0,0,0,
584.5,0,0,0,0,0,0,0,
585.5,0,0,0,0,0,0,0,
586.5,0,0,0,0,0,0,0,
587.5,0,0,0,0,0,0,0,
588.5,0,0,0,0,0,0,0,
589.5,0,0,0,0,0,0,0,
590.5,0,0,0,0,0,0,0,
591.5,0,0,0,0,0,0,0,
592.5,0,0,0,0,0,0,0,
593.5,0,0,0,0,0,0,0,
594.5,0,0,0,0,0,0,0,
595.5,0,0,0,0,0,0,0,
596.5,0,0,0,0,0,0,0,
597.5,0,0,0,0,0,0,0,
598.5,0,0,0,0,0,0,0,
599.5,0,0,0,0,0,0,0,
600.5,0,0,0,0,0,0,0,
601.5,0,0,0,0,0,0,0,
602.5,0,0,0,0,0,0,0,
603.5,0,0,0,0,0,0,0,
604.5,0,0,0,0,0,0,0,
605.5,0,0,0,0,0,0,0,
606.5,0,0,0,0,0,0,0,
607.5,0,0,0,0,0,0,0,
608.5,0,0,0,0,0,0,0,
609.5,0,0,0,0,0,0,0,
610.5,0,0,0,0,0,0,0,
611.5,0,0,0,0,0,0,0,
612.5,0,0,0,0,0,0,0,
613.5,0,0,0,0,0,0,0,
614.5,0,0,0,0,0,0,0,
615.5,0,0,0,0,0,0,0,
616.5,0,0,0,0,0,0,0,
617.5,0,0,0,0,0,0,0,
618.5,0,0,0,0,0,0,0,
619.5,0,0,0,0,0,0,0,
620.5,0,0,0,0,0,0,0,
621.5,0,0,0,0,0,0,0,
622.5,0,0,0,0,0,0,0,
623.5,0,0,0,0,0,0,0,
624.5,0,0,0,0,0,0,0,
625.5,0,0,0,0,0,0,0,
626.5,0,0,0,0,0,0,0,
627.5,0,0,0,0,0,0,0,
628.5,0,0,0,0,0,0,0,
629.5,0,0,0,0,0,0,0,
630.5,0,0,0,0,0,0,0,
631.5,0,0,0,0,0,0,0,
632.5,0,0,0,0,0,0,0,
633.5,0,0,0,0,0,0,0,
634.5,0,0,0,0,0,0,0,
635.5,0,0,0,0,0,0,0,
636.5,0,0,0,0,0,0,0,
637.5,0,0,0,0,0,0,0,
638.5,0,0,0,0,0,0,0,
639.5,0,0,0,0,0,0,0,
640.5,0,0,0,0,0,0,0,
641.5,0,0,0,0,0,0,0,
642.5,0,0,0,0,0,0,0,
643.5,0,0,0,0,0,0,0,
644.5,0,0,0,0,0,0,0,
645.5,0,0,0,0,0,0,0,
646.5,0,0,0,0,0,0,0,
647.5,0,0,0,0,0,0,0,
648.5,0,0,0,0,0,0,0,
649.5,0,0,0,0,0,0,0,
650.5,0,0,0,0,0,0,0,
651.5,0,0,0,0,0,0,0,
652.5,0,0,0,0,0,0,0,
653.5,0,0,0,0,0,0,0,
654.5,0,0,0,0,0,0,0,
655.5,0,0,0,0,0,0,0,
656.5,0,0,0,0,0,0,0,
657.5,0,0,0,0,0,0,0,
658.5,0,0,0,0,0,0,0,
659.5,0,0,0,0,0,0,0,
660.5,0,0,0,0,0,0,0,
661.5,0,0,0,0,0,0,0,
662.5,0,0,0,0,0,0,0,
663.5,0,0,0,0,0,0,0,
664.5,0,0,0,0,0,0,0,
665.5,0,0,0,0,0,0,0,
666.5,0,0,0,0,0,0,0,
667.5,0,0,0,0,0,0,0,
668.5,0,0,0,0,0,0,0,
669.5,0,0,0,0,0,0,0,
670.5,0,0,0,0,0,0,0,
671.5,0,0,0,0,0,0,0,
672.5,0,0,0,0,0,0,0,
673.5,0,0,0,0,0,0,0,
674.5,0,0,0,0,0,0,0,
675.5,0,0,0,0,0,0,0,
676.5,0,0,0,0,0,0,0,
677.5,0,0,0,0,0,0,0,
678.5,0,0,0,0,0,0,0,
679.5,0,0,0,0,0,0,0,
680.5,0,0,0,0,0,0,0,
681.5,0,0,0,0,0,0,0,
682.5,0,0,0,0,0,0,0,
683.5,0,0,0,0,0,0,0,
684.5,0,0,0,0,0,0,0,
685.5,0,0,0,0,0,0,0,
686.5,0,0,0,0,0,0,0,
687.5,0,0,0,0,0,0,0,
688.5,0,0,0,0,0,0,0,
689.5,0,0,0,0,0,0,0,
690.5,0,0,0,0,0,0,0,
691.5,0,0,0,0,0,0,0,
692.5,0,0,0,0,0,0,0,
693.5,0,0,0,0,0,0,0,
694.5,0,0,0,0,0,0,0,
695.5,0,0,0,0,0,0,0,
696.5,0,0,0,0,0,0,0,
697.5,0,0,0,0,0,0,0,
698.5,0,0,0,0,0,0,0,
699.5,0,0,0,0,0,0,0,
700.5,0,0,0,0,0,0,0,
701.5,0,0,0,0,0,0,0,
702.5,0,0,0,0,0,0,0,
703.5,0,0,0,0,0,0,0,
704.5,0,0,0,0,0,0,0,
705.5,0,0,0,0,0,0,0,
706.5,0,0,0,0,0,0,0,
707.5,0,0,0,0,0,0,0,
708.5,0,0,0,0,0,0,0,
709.5,0,0,0,0,0,0,0,
710.5,0,0,0,0,0,0,0,
711.5,0,0,0,0,0,0,0,
712.5,0,0,0,0,0,0,0,
713.5,0,0,0,0,0,0,0,
714.5,0,0,0,0,0,0,0,
715.5,0,0,0,0,0,0,0,
716.5,0,0,0,0,0,0,0,
717.5,0,0,0,0,0,0,0,
718.5,0,0,0,0,0,0,0,
719.5,0,0,0,0,0,0,0,
720.5,0,0,0,0,0,0,0,
721.5,0,0,0,0,0,0,0,
722.5,0,0,0,0,0,0,0,
723.5,0,0,0,0,0,0,0,
724.5,0,0,0,0,0,0,0,
725.5,0,0,0,0,0,0,0,
726.5,0,0,0,0,0,0,0,
727.5,0,0,0,0,0,0,0,
728.5,0,0,0,0,0,0,0,
729.5,0,0,0,0,0,0,0,
730.5,0,0,0,0,0,0,0,
731.5,0,0,0,0,0,0,0,
732.5,0,0,0,0,0,0,0,
733.5,0,0,0,0,0,0,0,
734.5,0,0,0,0,0,0,0,
735.5,0,0,0,0,0,0,0,
736.5,0,0,0,0,0,0,0,
737.5,0,0,0,0,0,0,0,
738.5,0,0,0,0,0,0,0,
739.5,0,0,0,0,0,0,0,
740.5,0,0,0,0,0,0,0,
741.5,0,0,0,0,0,0,0,
742.5,0,0,0,0,0,0,0,
743.5,0,0,0,0,0,0,0,
744.5,0,0,0,0,0,0,0,
745.5,0,0,0,0,0,0,0,
746.5,0,0,0,0,0,0,0,
747.5,0,0,0,0,0,0,0,
748.5,0,0,0,0,0,0,0,
749.5,0,0,0,0,0,0,0,
750.5,0,0,0,0,0,0,0,
751.5,0,0,0,0,0,0,0,
752.5,0,0,0,0,0,0,0,
753.5,0,0,0,0,0,0,0,
754.5,0,0,0,0,0,0,0,
755.5,0,0,0,0,0,0,0,
756.5,0,0,0,0,0,0,0,
757.5,0,0,0,0,0,0,0,
758.5,0,0,0,0,0,0,0,
759.5,0,0,0,0,0,0,0,
760.5,0,0,0,0,0,0,0,
761.5,0,0,0,0,0,0,0,
762.5,0,0,0,0,0,0,0,
763.5,0,0,0,0,0,0,0,
764.5,0,0,0,0,0,0,0,
765.5,0,0,0,0,0,0,0,
766.5,0,0,0,0,0,0,0,
767.5,0,0,0,0,0,0,0,
768.5,0,0,0,0,0,0,0,
769.5,0,0,0,0,0,0,0,
770.5,0,0,0,0,0,0,0,
771.5,0,0,0,0,0,0,0,
772.5,0,0,0,0,0,0,0,
773.5,0,0,0,0,0,0,0,
774.5,0,0,0,0,0,0,0,
775.5,0,0,0,0,0,0,0,
776.5,0,0,0,0,0,0,0,
777.5,0,0,0,0,0,0,0,
778.5,0,0,0,0,0,0,0,
779.5,0,0,0,0,0,0,0,
780.5,0,0,0,0,0,0,0,
781.5,0,0,0,0,0,0,0,
782.5,0,0,0,0,0,0,0,
783.5,0,0,0,0,0,0,0,
784.5,0,0,0,0,0,0,0,
785.5,0,0,0,0,0,0,0,
786.5,0,0,0,0,0,0,0,
787.5,0,0,0,0,0,0,0,
788.5,0,0,0,0,0,0,0,
789.5,0,0,0,0,0,0,0,
790.5,0,0,0,0,0,0,0,
791.5,0,0,0,0,0,0,0,
792.5,0,0,0,0,0,0,0,
793.5,0,0,0,0,0,0,0,
794.5,0,0,0,0,0,0,0,
795.5,0,0,0,0,0,0,0,
796.5,0,0,0,0,0,0,0,
797.5,0,0,0,0,0,0,0,
798.5,0,0,0,0,0,0,0,
799.5,0,0,0,0,0,0,0,
800.5,0,0,0,0,0,0,0,
801.5,0,0,0,0,0,0,0,
802.5,0,0,0,0,0,0,0,
803.5,0,0,0,0,0,0,0,
804.5,0,0,0,0,0,0,0,
805.5,0,0,0,0,0,0,0,
806.5,0,0,0,0,0,0,0,
807.5,0,0,0,0,0,0,0,
808.5,0,0,0,0,0,0,0,
809.5,0,0,0,0,0,0,0,
810.5,0,0,0,0,0,0,0,
811.5,0,0,0,0,0,0,0,
812.5,0,0,0,0,0,0,0,
813.5,0,0,0,0,0,0,0,
814.5,0,0,0,0,0,0,0,
815.5,0,0,0,0,0,0,0,
816.5,0,0,0,0,0,0,0,
817.5,0,0,0,0,0,0,0,
818.5,0,0,0,0,0,0,0,
819.5,0,0,0,0,0,0,0,
820.5,0,0,0,0,0,0,0,
821.5,0,0,0,0,0,0,0,
822.5,0,0,0,0,0,0,0,
823.5,0,0,0,0,0,0,0,
824.5,0,0,0,0,0,0,0,
825.5,0,0,0,0,0,0,0,
826.5,0,0,0,0,0,0,0,
827.5,0,0,0,0,0,0,0,
828.5,0,0,0,0,0,0,0,
829.5,0,0,0,0,0,0,0,
830.5,0,0,0,0,0,0,0,
831.5,0,0,0,0,0,0,0,
832.5,0,0,0,0,0,0,0,
833.5,0,0,0,0,0,0,0,
834.5,0,0,0,0,0,0,0,
835.5,0,0,0,0,0,0,0,
836.5,0,0,0,0,0,0,0,
837.5,0,0,0,0,0,0,0,
838.5,0,0,0,0,0,0,0,
839.5,0,0,0,0,0,0,0,
840.5,0,0,0,0,0,0,0,
841.5,0,0,0,0,0,0,0,
842.5,0,0,0,0,0,0,0,
843.5,0,0,0,0,0,0,0,
844.5,0,0,0,0,0,0,0,
845.5,0,0,0,0,0,0,0,
846.5,0,0,0,0,0,0,0,
847.5,0,0,0,0,0,0,0,
848.5,0,0,0,0,0,0,0,
849.5,0,0,0,0,0,0,0,
850.5,0,0,0,0,0,0,0,
851.5,0,0,0,0,0,0,0,
852.5,0,0,0,0,0,0,0,
853.5,0,0,0,0,0,0,0,
854.5,0,0,0,0,0,0,0,
855.5,0,0,0,0,0,0,0,
856.5,0,0,0,0,0,0,0,
857.5,0,0,0,0,0,0,0,
858.5,0,0,0,0,0,0,0,
859.5,0,0,0,0,0,0,0,
860.5,0,0,0,0,0,0,0,
861.5,0,0,0,0,0,0,0,
862.5,0,0,0,0,0,0,0,
863.5,0,0,0,0,0,0,0,
864.5,0,0,0,0,0,0,0,
865.5,0,0,0,0,0,0,0,
866.5,0,0,0,0,0,0,0,
867.5,0,0,0,0,0,0,0,
868.5,0,0,0,0,0,0,0,
869.5,0,0,0,0,0,0,0,
870.5,0,0,0,0,0,0,0,
871.5,0,0,0,0,0,0,0,
872.5,0,0,0,0,0,0,0,
873.5,0,0,0,0,0,0,0,
874.5,0,0,0,0,0,0,0,
875.5,0,0,0,0,0,0,0,
876.5,0,0,0,0,0,0,0,
877.5,0,0,0,0,0,0,0,
878.5,0,0,0,0,0,0,0,
879.5,0,0,0,0,0,0,0,
880.5,0,0,0,0,0,0,0,
881.5,0,0,0,0,0,0,0,
882.5,0,0,0,0,0,0,0,
883.5,0,0,0,0,0,0,0,
884.5,0,0,0,0,0,0,0,
885.5,0,0,0,0,0,0,0,
886.5,0,0,0,0,0,0,0,
887.5,0,0,0,0,0,0,0,
888.5,0,0,0,0,0,0,0,
889.5,0,0,0,0,0,0,0,
890.5,0,0,0,0,0,0,0,
891.5,0,0,0,0,0,0,0,
892.5,0,0,0,0,0,0,0,
893.5,0,0,0,0,0,0,0,
894.5,0,0,0,0,0,0,0,
895.5,0,0,0,0,0,0,0,
896.5,0,0,0,0,0,0,0,
897.5,0,0,0,0,0,0,0,
898.5,0,0,0,0,0,0,0,
899.5,0,0,0,0,0,0,0,
900.5,0,0,0,0,0,0,0,
901.5,0,0,0,0,0,0,0,
902.5,0,0,0,0,0,0,0,
903.5,0,0,0,0,0,0,0,
904.5,0,0,0,0,0,0,0,
905.5,0,0,0,0,0,0,0,
906.5,0,0,0,0,0,0,0,
907.5,0,0,0,0,0,0,0,
908.5,0,0,0,0,0,0,0,
909.5,0,0,0,0,0,0,0,
910.5,0,0,0,0,0,0,0,
911.5,0,0,0,0,0,0,0,
912.5,0,0,0,0,0,0,0,
913.5,0,0,0,0,0,0,0,
914.5,0,0,0,0,0,0,0,
915.5,0,0,0,0,0,0,0,
916.5,0,0,0,0,0,0,0,
917.5,0,0,0,0,0,0,0,
918.5,0,0,0,0,0,0,0,
919.5,0,0,0,0,0,0,0,
920.5,0,0,0,0,0,0,0,
921.5,0,0,0,0,0,0,0,
922.5,0,0,0,0,0,0,0,
923.5,0,0,0,0,0,0,0,
924.5,0,0,0,0,0,0,0,
925.5,0,0,0,0,0,0,0,
926.5,0,0,0,0,0,0,0,
927.5,0,0,0,0,0,0,0,
928.5,0,0,0,0,0,0,0,
929.5,0,0,0,0,0,0,0,
930.5,0,0,0,0,0,0,0,
931.5,0,0,0,0,0,0,0,
932.5,0,0,0,0,0,0,0,
933.5,0,0,0,0,0,0,0,
934.5,0,0,0,0,0,0,0,
935.5,0,0,0,0,0,0,0,
936.5,0,0,0,0,0,0,0,
937.5,0,0,0,0,0,0,0,
938.5,0,0,0,0,0,0,0,
939.5,0,0,0,0,0,0,0,
940.5,0,0,0,0,0,0,0,
941.5,0,0,0,0,0,0,0,
942.5,0,0,0,0,0,0,0,
943.5,0,0,0,0,0,0,0,
944.5,0,0,0,0,0,0,0,
945.5,0,0,0,0,0,0,0,
946.5,0,0,0,0,0,0,0,
947.5,0,0,0,0,0,0,0,
948.5,0,0,0,0,0,0,0,
949.5,0,0,0,0,0,0,0,
950.5,0,0,0,0,0,0,0,
951.5,0,0,0,0,0,0,0,
952.5,0,0,0,0,0,0,0,
953.5,0,0,0,0,0,0,0,
954.5,0,0,0,0,0,0,0,
955.5,0,0,0,0,0,0,0,
956.5,0,0,0,0,0,0,0,
957.5,0,0,0,0,0,0,0,
958.5,0,0,0,0,0,0,0,
959.5,0,0,0,0,0,0,0,
960.5,0,0,0,0,0,0,0,
961.5,0,0,0,0,0,0,0,
962.5,0,0,0,0,0,0,0,
963.5,0,0,0,0,0,0,0,
964.5,0,0,0,0,0,0,0,
965.5,0,0,0,0,0,0,0,
966.5,0,0,0,0,0,0,0,
967.5,0,0,0,0,0,0,0,
968.5,0,0,0,0,0,0,0,
969.5,0,0,0,0,0,0,0,
970.5,0,0,0,0,0,0,0,
971.5,0,0,0,0,0,0,0,
972.5,0,0,0,0,0,0,0,
973.5,0,0,0,0,0,0,0,
974.5,0,0,0,0,0,0,0,
975.5,0,0,0,0,0,0,0,
976.5,0,0,0,0,0,0,0,
977.5,0,0,0,0,0,0,0,
978.5,0,0,0,0,0,0,0,
979.5,0,0,0,0,0,0,0,
980.5,0,0,0,0,0,0,0,
981.5,0,0,0,0,0,0,0,
982.5,0,0,0,0,0,0,0,
983.5,0,0,0,0,0,0,0,
984.5,0,0,0,0,0,0,0,
985.5,0,0,0,0,0,0,0,
986.5,0,0,0,0,0,0,0,
987.5,0,0,0,0,0,0,0,
988.5,0,0,0,0,0,0,0,
989.5,0,0,0,0,0,0,0,
990.5,0,0,0,0,0,0,0,
991.5,0,0,0,0,0,0,0,
992.5,0,0,0,0,0,0,0,
993.5,0,0,0,0,0,0,0,
994.5,0,0,0,0,0,0,0,
995.5,0,0,0,0,0,0,0,
996.5,0,0,0,0,0,0,0,
997.5,0,0,0,0,0,0,0,
998.5,0,0,0,0,0,0,0,
999.5,0,0,0,0,0,0,0,

Percentile,Size (nm),Size (nm),Size (nm),Size (nm),Size (nm),
0,16.0,16.0,15.0,17.0,20.0,
1,48.3,43.1,50.0,33.2,34.8,
2,55.5,45.2,54.5,34.8,39.9,
3,59.8,47.9,57.5,36.3,58.1,
4,62.7,61.2,59.9,38.4,63.5,
5,64.9,65.1,61.9,52.5,66.7,
6,66.7,66.5,63.6,58.6,69.2,
7,68.2,67.5,65.2,62.9,71.4,
8,69.6,68.3,66.6,66.5,73.3,
9,70.9,68.9,67.9,69.1,75.1,
10,72.0,69.5,69.0,70.9,76.8,
11,73.1,70.0,70.1,72.1,78.5,
12,74.2,70.5,71.2,73.1,80.1,
13,75.1,70.9,72.2,74.0,81.7,
14,76.1,71.3,73.1,74.7,83.2,
15,77.0,71.7,74.0,75.3,84.6,
16,78.0,72.1,74.9,75.9,86.0,
17,78.8,72.5,75.7,76.4,87.4,
18,79.7,72.9,76.5,76.9,88.6,
19,80.6,73.3,77.3,77.3,89.8,
20,81.4,73.7,78.1,77.8,91.0,
21,82.3,74.0,78.9,78.2,92.1,
22,83.1,74.4,79.6,78.6,93.1,
23,83.9,74.8,80.4,79.0,94.2,
24,84.7,75.3,81.1,79.4,95.1,
25,85.6,75.7,81.8,79.8,96.1,
26,86.4,76.1,82.5,80.2,97.0,
27,87.2,76.6,83.2,80.6,97.9,
28,87.9,77.1,83.9,81.0,98.7,
29,88.7,77.7,84.6,81.3,99.6,
30,89.5,78.3,85.3,81.7,100.4,
31,90.3,79.0,86.0,82.1,101.2,
32,91.1,79.7,86.7,82.6,102.0,
33,91.8,80.6,87.4,83.0,102.8,
34,92.6,81.6,88.1,83.5,103.5,
35,93.4,82.7,88.8,83.9,104.3,
36,94.1,84.1,89.5,84.4,105.0,
37,94.9,85.7,90.3,85.0,105.8,
38,95.7,87.5,91.0,85.6,106.5,
39,96.4,89.2,91.7,86.2,107.3,
40,97.2,90.9,92.4,87.0,108.0,
41,98.0,92.3,93.2,87.9,108.7,
42,98.7,93.6,93.9,88.9,109.5,
43,99.5,94.6,94.7,90.3,110.2,
44,100.3,95.6,95.4,92.1,111.0,
45,101.1,96.4,96.2,95.1,111.7,
46,101.9,97.2,97.0,100.1,112.5,
47,102.7,97.8,97.8,106.2,113.2,
48,103.5,98.4,98.6,110.5,114.0,
49,104.3,99.0,99.4,113.3,114.8,
50,105.1,99.6,100.2,115.4,115.6,
51,105.9,100.1,101.0,117.0,116.4,
52,106.8,100.6,101.8,118.3,117.2,
53,107.6,101.1,102.7,119.5,118.0,
54,108.5,101.5,103.6,120.5,118.9,
55,109.4,101.9,104.4,121.5,119.8,
56,110.3,102.4,105.3,122.3,120.6,
57,111.2,102.8,106.2,123.2,121.6,
58,112.1,103.2,107.1,123.9,122.5,
59,113.1,103.6,108.1,124.7,123.5,
60,114.1,104.0,109.0,125.4,124.5,
61,115.0,104.4,110.0,126.1,125.5,
62,116.1,104.8,111.0,126.7,126.6,
63,117.1,105.2,112.0,127.4,127.8,
64,118.1,105.6,113.0,128.0,128.9,
65,119.2,106.1,114.1,128.6,130.2,
66,120.3,106.5,115.1,129.3,131.5,
67,121.4,106.9,116.2,129.9,132.9,
68,122.5,107.4,117.4,130.5,134.3,
69,123.7,107.9,118.5,131.1,135.9,
70,124.9,108.4,119.7,131.8,137.5,
71,126.1,108.9,120.9,132.4,139.3,
72,127.4,109.5,122.2,133.0,141.1,
73,128.7,110.2,123.5,133.7,143.1,
74,130.0,110.9,124.8,134.4,145.2,
75,131.5,111.7,126.2,135.0,147.4,
76,132.9,112.7,127.6,135.7,149.7,
77,134.5,114.1,129.1,136.5,152.1,
78,136.2,116.1,130.7,137.2,154.6,
79,138.0,121.7,132.3,138.0,157.2,
80,139.9,148.0,134.0,138.8,159.8,
81,142.0,152.1,135.8,139.6,162.6,
82,144.2,154.2,137.6,140.5,165.4,
83,146.8,155.8,139.6,141.5,168.3,
84,149.6,157.1,141.7,142.5,171.2,
85,152.7,158.2,144.0,143.6,174.3,
86,156.2,159.2,146.4,144.8,177.5,
87,160.1,160.1,148.9,146.0,180.9,
88,164.4,161.0,151.7,147.4,184.4,
89,169.0,161.8,154.6,149.0,188.1,
